dur,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,smean,dmean,ct_srv_src,ct_dst_ltm,ct_src_ltm,ct_srv_dst,label
0.57538,6,2,978,86,12.165872,62,252,11331.6416,597.865723,2,1,115.076,0.001,5763.456152,0.0,163,43,1,1,1,1,0
0.365858,10,6,534,268,40.999515,254,252,10517.74219,4898.075195,2,1,36.731889,62.965199,1916.094472,88.261133,53,45,3,1,1,5,0
1e-05,2,0,360,0,100000.0025,254,0,144000000.0,0.0,0,0,0.01,0.0,0.0,0.0,180,0,1,2,1,6,1
0.198732,10,6,944,268,75.478533,254,252,34216.93359,9017.168945,2,1,20.497222,38.242199,1087.587077,64.168137,94,45,1,1,1,1,1
0.833802,10,8,818,1320,20.388534,62,252,7071.223145,11081.76758,2,2,92.644667,105.218289,5005.549635,198.689422,82,165,1,1,2,1,1
0.021875,52,54,3182,39076,4800.000082,31,29,1141394.25,14026240.0,7,20,0.43118,0.401472,25.258231,23.67909,61,724,3,3,2,8,0
1.245987,60,14,68043,612,58.588088,254,252,429596.75,3653.328369,27,1,20.782898,86.572922,2042.242214,101.963484,1134,44,3,1,2,2,0
2.059714,60,16,68185,698,36.412821,254,252,260420.6094,2544.04248,27,1,34.89261,128.711734,3492.668783,204.115828,1136,44,3,1,1,4,1
0.401866,8,10,364,3754,42.302659,62,252,6350.375488,67266.20313,1,3,57.409426,43.585111,3845.82981,3651.592403,46,375,1,2,2,1,1
0.028501,50,48,3062,32940,3403.389324,31,29,842356.375,9053437.0,7,18,0.587,0.595277,37.260499,38.607938,61,686,6,3,5,4,0
0.229771,10,6,508,268,65.282389,254,252,15946.31152,7799.069336,2,1,22.256778,37.725801,1207.154427,50.116477,51,45,9,2,2,9,1
1.230787,136,36,154965,2394,138.93549,62,252,999854.5625,15131.78125,65,8,9.184978,34.506113,842.088044,38.921039,1139,67,3,1,1,1,1
9e-06,2,0,184,0,111111.1072,254,0,81777776.0,0.0,0,0,0.009,0.0,0.0,0.0,92,0,1,6,1,4,1
0.778498,32,12,25078,642,55.234568,254,252,249660.25,6052.681152,13,3,24.358322,63.57691,1768.012188,83.208328,784,54,5,2,2,5,1
0.037972,64,66,3806,54798,3397.240117,31,29,789423.8125,11370062.0,7,26,0.59773,0.576062,35.155238,35.19677,59,830,6,3,5,3,0
0.001063,2,2,146,178,2822.201463,31,29,549388.5625,669802.5,0,0,0.009,0.007,0.0,0.0,73,89,1,1,1,3,0
0.011427,38,40,2438,19266,6738.426436,31,29,1662028.5,13151308.0,7,13,0.308639,0.28059,18.419776,16.26531,64,482,3,3,2,10,0
0.352425,6,2,978,86,19.862382,62,252,18500.39063,976.094177,2,1,70.485,0.004,4433.491012,0.0,163,43,4,2,2,4,0
0.936956,32,12,26262,642,45.893298,254,252,217231.125,5029.051758,13,3,29.490453,78.870727,3002.193251,157.781672,821,54,4,1,1,4,0
9e-06,2,0,1064,0,111111.1072,254,0,472888864.0,0.0,0,0,0.009,0.0,0.0,0.0,532,0,3,1,1,3,1
0.030915,60,64,3598,48814,3978.651199,31,29,915801.375,12434611.0,7,24,0.518661,0.489435,30.907087,29.651725,60,763,3,5,3,2,0
1.10857,14,10,798,518,20.74745,254,252,5347.429688,3370.107422,4,3,85.274613,115.266336,4730.477157,151.506891,57,52,1,1,2,1,1
0.001072,2,2,146,178,2798.507427,31,29,544776.125,664179.125,0,0,0.009,0.007,0.0,0.0,73,89,2,3,4,2,0
1.017413,14,18,1684,10168,30.469435,31,29,12297.85742,75517.02344,3,5,78.234459,59.815409,8771.214861,7683.395025,120,565,2,2,4,1,0
2.532878,68,28,64188,2146,37.506742,62,252,199756.9688,6538.017578,29,8,37.80415,90.833336,3203.97734,156.492047,944,77,1,1,2,1,1
0.896259,10,8,790,1078,18.967731,62,252,6346.379883,8426.135742,2,2,99.584333,110.486711,5138.790681,210.871094,79,135,2,1,3,2,0
0.544453,14,14,4706,1248,49.591055,254,252,64211.23438,17029.93555,4,5,41.880999,41.351309,2094.44381,48.137992,336,89,1,2,2,1,1
0.691631,10,8,564,354,24.57958,254,252,5875.965332,3585.727051,2,1,75.527556,96.020141,5556.174563,148.198344,56,44,1,1,1,1,1
0.00402,10,12,528,8824,5223.880757,31,29,947263.6875,16097513.0,1,4,0.411,0.318364,29.916523,19.277085,53,735,5,5,5,3,0
1e-06,2,0,114,0,1000000.003,254,0,456000000.0,0.0,0,0,0.001,0.0,0.0,0.0,57,0,27,27,27,27,1
0.91095,12,12,574,682,25.248367,254,252,4628.135254,5497.557617,3,4,82.813638,76.253367,4200.402805,101.823695,48,57,3,2,1,3,0
0.496562,10,8,1612,354,34.235402,254,252,23376.73828,4994.34082,2,1,52.726667,62.381855,3547.130748,110.308914,161,44,7,1,2,7,1
1.158033,10,10,716,2056,16.407132,62,252,4455.831543,12787.2002,2,2,128.661,109.655445,7001.366266,234.996734,72,206,1,1,1,1,1
5e-06,2,0,104,0,200000.0051,254,0,83200000.0,0.0,0,0,0.005,0.0,0.0,0.0,52,0,8,1,1,17,1
0.444563,10,6,1092,268,33.740999,254,252,17689.28125,4030.924805,2,1,46.607444,79.357797,2514.695215,128.832938,109,45,1,1,1,1,1
2.676769,26,20,4385,1750,16.811312,254,252,12603.25391,4970.170898,9,8,107.070762,138.541156,5757.409202,178.548109,169,88,1,1,2,1,1
0.030403,4,4,528,304,230.240442,31,29,104200.2422,59994.08203,0,0,4.758667,7.67,6.720579,10.836411,132,76,4,4,1,14,0
0.054682,60,62,3614,50036,2212.793913,31,29,519951.7188,7202223.5,7,24,0.921017,0.902533,59.736541,58.285935,60,807,8,4,2,5,0
0.067717,48,50,2958,32642,1432.432016,31,29,342247.875,3779257.75,7,18,1.46537,1.371898,81.731518,79.461248,62,653,5,1,2,6,0
0.005807,22,24,2054,2478,7749.267841,31,29,2701567.0,3271913.0,6,6,0.259333,0.227174,15.954895,12.836161,93,103,6,1,1,3,0
0.023679,48,50,2958,32642,4096.456881,31,29,978757.5625,10807889.0,7,18,0.497277,0.473061,29.738808,29.355005,62,653,8,2,2,4,0
0.019914,48,50,2974,30506,4870.945219,31,29,1170232.0,12010044.0,7,18,0.445636,0.393449,25.428443,23.003331,62,610,7,5,6,8,0
1.098376,60,14,68201,612,66.461756,254,252,488466.5938,4144.300293,27,1,18.263,75.614461,1844.302094,90.602469,1137,44,3,14,2,2,1
0.001742,4,4,544,304,4018.369706,31,29,1873708.375,1047072.313,0,0,0.456,0.201333,0.638517,0.279075,136,76,5,4,5,7,0
0.509779,106,114,9400,12298,429.597944,31,29,146133.9219,191314.2813,26,31,4.898808,4.506027,253.772727,243.633238,89,108,2,3,1,1,0
0.554929,10,18,836,16456,48.654871,62,252,10855.44238,224057.4844,2,7,61.658778,28.490941,3199.294907,2698.265547,84,914,1,1,1,1,1
0.005454,22,24,2054,2478,8250.824953,31,29,2876421.0,3483681.75,6,6,0.243619,0.223182,14.923634,12.899213,93,103,3,4,2,12,0
0.032958,60,62,3598,48710,3671.33918,31,29,859032.6875,11632987.0,7,24,0.572684,0.531279,32.937237,31.248105,60,786,10,5,12,9,0
1.017435,14,18,1684,10168,30.468778,31,29,12297.5918,75515.39063,3,5,78.237692,63.553691,8775.216026,7961.000207,120,565,3,4,2,3,0
0.475693,12,32,872,33852,90.394437,62,252,13454.05566,551532.1875,2,13,43.24482,13.520709,2996.88866,1857.673603,73,1058,1,1,1,1,1
1e-05,2,0,104,0,100000.0025,254,0,41600000.0,0.0,0,0,0.01,0.0,0.0,0.0,52,0,5,3,4,4,0
0.959776,12,10,694,646,21.880106,254,252,5309.572266,4851.131836,2,3,87.252361,97.419445,5419.822412,156.398094,58,65,2,1,1,2,0
3.546444,10,8,534,354,4.793534,254,252,1085.030518,699.292053,2,1,386.866444,479.481719,23625.48525,687.556938,53,44,1,1,1,1,1
0.019119,16,18,1540,1644,1726.031691,31,29,604215.6875,649824.75,4,4,1.253867,1.097471,77.024217,2.227907,96,91,16,11,9,10,0
0.02816,66,68,3926,57474,4723.011327,31,29,1098579.5,16087784.0,7,27,0.434797,0.424431,0.0,22.353584,59,845,8,4,9,6,0
0.029385,52,42,37372,3380,3164.879991,31,29,9978969.0,898417.5625,18,8,0.58092,0.703756,39.149246,1.557182,719,80,1,2,2,1,0
1.6826,10,8,756,354,10.103411,254,252,3237.846191,1473.909424,2,1,186.955556,224.785141,11196.29676,432.601906,76,44,2,1,1,2,1
1.378794,22,22,1174,1622,31.186676,62,252,6504.234863,8987.564453,7,9,65.656856,63.552665,3682.837812,3438.440708,53,74,1,2,18,1,1
9e-06,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,57,0,19,15,16,19,1
33.726227,34,20,19044,1660,1.571477,254,252,4384.480957,374.070892,17,6,1021.380334,1771.867375,178715.0266,7239.8885,560,83,2,2,2,2,1
1e-05,2,0,168,0,100000.0025,254,0,67200000.0,0.0,0,0,0.01,0.0,0.0,0.0,84,0,1,1,18,2,1
1.134043,10,8,566,354,14.990614,254,252,3597.747314,2186.865967,2,1,125.886667,143.523422,6652.020395,225.961484,57,44,3,1,1,2,1
0.00106,2,2,130,162,2830.188576,31,29,490566.0313,611320.75,0,0,0.009,0.006,0.0,0.0,65,81,4,1,2,4,0
0.482019,10,10,824,2470,39.417533,62,252,12314.86719,36894.8125,2,2,53.557667,46.896891,3633.785007,98.443813,82,247,1,1,1,1,1
1.092049,20,16,9244,9026,32.049844,254,252,64334.10938,61989.89063,7,6,55.737263,66.290132,3208.56515,3983.54331,462,564,4,4,1,9,1
0.451594,16,12,912,694,59.788217,254,252,15146.34863,11284.47266,5,4,29.295267,39.547184,1545.691155,55.260691,57,58,4,2,2,5,1
0.490328,2,2,168,112,6.118353,254,60,1370.511108,913.674072,0,0,0.009,0.002,0.0,0.0,84,56,2,2,1,2,1
0.068073,22,24,2054,2478,661.055073,31,29,230458.4844,279112.1563,6,6,3.225429,2.934087,311.273926,295.395862,93,103,3,9,2,10,0
1.390074,12,8,1022,738,13.668337,254,252,5392.518555,3717.787598,3,2,123.67746,187.890578,6998.498952,320.647844,85,92,2,1,1,2,1
0.002886,6,12,320,8824,5890.505708,31,29,740124.6875,22422730.0,1,4,0.5144,0.219,29.009743,0.0,53,735,6,3,3,3,0
0.459202,10,14,1124,11530,50.086891,254,252,17630.58594,186532.2969,2,5,50.922111,29.187306,2525.308009,2426.175979,112,824,1,1,1,1,1
2.67245,12,20,934,15548,11.599843,62,252,2565.436035,44217.10156,2,7,242.93154,136.235262,16390.36735,11289.35013,78,777,1,1,1,1,1
0.001143,2,2,146,178,2624.67198,31,29,510936.1563,622922.125,0,0,0.009,0.007,0.0,0.0,73,89,4,3,2,3,0
0.385309,28,30,4616,3080,147.933213,31,29,92434.89844,61830.89063,7,7,14.259482,13.266104,773.192296,19.418809,165,103,4,2,3,8,0
30.984249,4,4,184,112,0.225921,0,0,35.631008,21.688438,0,0,15491.819,15491.818,15491.742,15491.748,46,28,1,1,1,1,0
0.004638,18,18,3936,2456,7546.356309,31,29,6413109.0,4001725.0,7,7,0.254706,0.244647,12.672996,0.320831,219,136,4,4,6,6,0
0.743187,8,10,364,4070,22.874458,62,252,3433.859863,39430.18359,1,3,106.095574,73.761333,6322.048952,5475.523421,46,407,1,2,3,1,1
11.489755,10,8,534,354,1.479579,254,252,334.907074,215.844467,2,1,1276.639444,1625.334375,84438.40878,2556.1305,53,44,3,2,2,2,0
0.005555,22,16,1470,1832,6660.665879,31,29,2021962.125,2474167.25,5,4,0.264524,0.326867,14.334669,0.499632,67,115,12,2,5,3,0
1.982145,26,60,1222,58256,42.882838,62,252,4742.337402,231208.1094,7,28,79.2858,31.586577,4376.380826,2677.815014,47,971,1,1,1,1,1
0.036153,4,4,544,304,193.621554,31,29,90282.96094,50452.24609,0,0,6.653,7.694,9.39957,10.870353,136,76,6,4,3,5,0
0.648694,10,18,468,12734,41.622091,62,252,5204.302734,148322.6406,2,7,56.965444,37.413874,2974.592708,2410.908304,47,707,2,1,1,1,1
1.174776,22,22,1186,1602,36.602724,62,252,7715.513672,10419.00781,7,9,55.941715,55.618572,3050.713628,3675.207812,54,73,1,2,2,1,1
14.528978,350,746,18682,1087900,75.366621,31,29,10257.56934,598220.75,2,370,41.629368,19.501299,2019.34558,1339.616739,53,1458,1,2,1,1,0
4e-06,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,57,0,10,10,10,10,1
0.76048,10,8,1194,354,22.354303,254,252,11308.64746,3261.098389,2,1,81.335889,96.616711,4843.64757,165.599766,119,44,1,1,1,1,1
1.286397,30,14,25412,764,33.426695,254,252,152767.7656,4415.433105,12,4,44.358518,91.708539,3523.927575,187.732563,847,55,4,1,1,3,1
3e-06,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,57,0,23,17,17,23,1
0.017549,126,126,12648,13306,14302.80872,31,29,5720212.0,6017892.5,35,33,0.145033,0.136642,9.814048,9.484248,100,106,1,5,3,1,0
0.13467,6,2,258,86,51.97891,254,60,12771.96094,2554.39209,1,1,26.934,0.008,1706.321581,0.0,43,43,19,8,8,19,0
0.902098,10,6,2052,268,16.627905,254,252,16379.59473,1986.480347,2,1,95.338444,166.403406,5200.877433,278.728156,205,45,1,1,1,1,1
2.323789,70,64,12472,12924,57.234115,31,29,42323.98438,43800.88281,17,17,33.678103,36.8737,2285.388742,0.0,178,202,1,3,5,1,0
0.013142,16,18,1540,1644,2511.033337,31,29,879013.875,945366.0,4,4,0.854867,0.745882,58.907034,1.366105,96,91,10,5,6,11,0
2e-05,2,0,120,0,50000.00126,254,0,24000000.0,0.0,0,0,0.02,0.0,0.0,0.0,60,0,31,1,11,1,1
0.716701,10,8,564,354,23.719795,254,252,5670.42627,3460.299561,2,1,73.772778,94.518,5603.174351,127.07357,56,44,1,1,1,9,1
0.437308,10,6,902,268,34.300766,254,252,14854.51856,4097.79834,2,1,48.589778,70.317797,2618.31052,133.904562,90,45,1,1,2,1,1
1.668879,10,8,842,1128,10.186478,62,252,3633.57666,4731.319336,2,2,185.431,223.612719,11732.42684,457.622594,84,141,3,3,3,3,1
3.3e-05,2,0,1438,0,30303.03007,254,0,174303024.0,0.0,0,0,0.033,0.0,0.0,0.0,719,0,11,3,3,10,1
8e-06,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,100,0,4,1,2,4,1
0.501631,16,6,11208,268,41.86344,254,252,167581.3438,3572.346924,5,1,33.442065,78.660398,2090.786586,120.627609,701,45,1,1,1,1,1
0.001128,2,2,130,162,2659.574528,31,29,460992.9063,574468.125,0,0,0.002,0.004,0.0,0.0,65,81,3,2,3,3,0
1.134566,12,8,5812,354,16.746492,254,252,37568.55078,2185.85791,3,1,101.598998,151.851422,7572.101592,222.849687,484,44,1,1,2,2,1
0.620477,10,6,818,268,24.174948,254,252,9502.366211,2888.100586,2,1,63.976889,116.877797,4418.537022,193.152437,82,45,1,2,2,1,1
8e-06,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,57,0,20,17,17,20,1
1.305032,10,8,534,354,13.0265,254,252,2948.58667,1900.336548,2,1,141.728778,174.222859,9129.519112,238.250547,53,44,6,1,1,4,0
0.001741,4,4,520,304,4020.677805,31,29,1792073.5,1047673.75,0,0,0.437333,0.235667,0.607182,0.299787,130,76,9,6,3,6,0
1.1e-05,2,0,168,0,90909.0902,254,0,61090908.0,0.0,0,0,0.011,0.0,0.0,0.0,84,0,1,5,2,5,1
0.001031,2,2,146,178,2909.796171,31,29,566440.3125,690591.625,0,0,0.009,0.005,0.0,0.0,73,89,1,5,4,1,0
2.46198,10,8,564,354,6.905011,254,252,1650.703857,1007.319275,2,1,263.257556,322.928437,14595.08474,498.160438,56,44,1,1,1,1,1
0.026941,48,50,2958,33044,3600.460325,31,29,860250.1875,9616273.0,7,18,0.566511,0.549167,34.24255,34.476758,62,661,9,6,3,4,0
0.319767,12,10,1150,2002,65.672818,62,252,26394.21875,45082.82813,3,3,29.069727,34.354332,1535.025948,54.32568,96,200,1,1,1,1,1
0.962435,10,8,564,354,17.66353,254,252,4222.622559,2576.797363,2,1,102.182,125.866289,6966.402647,170.661719,56,44,1,1,3,1,1
4e-06,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,57,0,46,31,31,46,1
0.468981,10,8,756,354,36.248803,254,252,11616.67578,5288.060547,2,1,50.351111,58.362145,3473.620962,111.402586,76,44,3,1,1,3,1
38.68066,2,2,56,92,0.077558,0,0,5.791008,9.513799,0,0,38680.508,38680.52,8.795511,12.438733,28,46,1,1,1,1,0
0.701122,12,10,1066,790,29.951992,254,252,11159.25684,8112.710938,3,2,61.923003,73.484781,4211.368462,129.142359,89,79,3,1,19,3,0
0.377848,10,6,756,268,39.698503,254,252,14418.49609,4742.647949,2,1,38.824778,60.564,2050.23153,91.540016,76,45,3,2,2,3,1
0.80176,10,6,756,268,18.70884,254,252,6795.050781,2235.082764,2,1,86.127444,130.330398,4489.943338,185.215109,76,45,2,1,1,2,1
8e-06,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,57,0,33,19,19,33,1
0.079737,32,26,3728,5578,714.850068,31,29,362391.375,538169.25,7,7,2.572161,3.1624,212.382505,6.867185,117,215,2,3,2,1,0
6.035237,10,0,450,0,1.491242,254,0,536.847229,0.0,9,0,670.581875,0.0,999.893375,0.0,45,0,21,19,19,20,0
1.345156,10,10,886,3334,14.124756,62,252,4745.917969,17847.74414,2,2,149.390222,139.509781,8336.224001,267.977188,89,333,3,1,2,2,1
0.915983,10,6,2516,268,16.375849,254,252,19782.02539,1956.368164,2,1,96.255556,171.621797,6021.138351,292.996188,252,45,3,2,2,3,0
0.525281,10,6,534,268,28.556144,254,252,7325.602539,3411.507324,2,1,53.608222,88.413398,2791.103354,131.404391,53,45,4,2,2,4,0
1e-05,2,0,168,0,100000.0025,254,0,67200000.0,0.0,0,0,0.01,0.0,0.0,0.0,84,0,5,1,1,3,0
0.030647,72,74,4238,63516,4731.295024,31,29,1091134.5,16356054.0,7,30,0.433143,0.411521,22.697744,21.773718,59,858,5,2,4,5,0
0.765089,10,10,836,1868,24.833713,62,252,7873.594238,17587.49609,2,2,84.920889,74.920109,5529.944791,122.937766,84,187,1,1,1,2,1
0.817073,10,8,564,354,20.805975,254,252,4973.852051,3035.224609,2,1,90.676333,103.13057,6314.373505,142.818844,56,44,1,2,1,1,1
0.896549,14,12,774,642,27.884701,254,252,6415.711914,5255.708496,4,3,68.879695,77.234906,4241.641972,110.864734,55,54,2,1,1,2,1
0.872883,32,20,17601,1698,58.427073,62,252,156272.9375,14792.36035,13,8,28.157516,42.504684,1884.654992,58.68725,550,85,1,1,23,1,1
59.969971,2,0,92,0,0.016675,0,0,6.136405,0.0,0,0,60000.688,0.0,33.520566,0.0,46,0,2,2,2,2,0
0.830981,12,8,1058,712,22.864542,254,252,9338.360352,5997.730469,3,2,75.54373,110.48357,4924.205076,194.824672,88,89,2,1,23,2,1
0.00117,2,2,130,162,2564.102685,31,29,444444.4688,553846.1875,0,0,0.009,0.005,0.0,0.0,65,81,3,3,3,2,0
0.906398,10,8,564,354,18.755558,254,252,4483.681641,2736.10498,2,1,98.712889,126.375711,6375.925315,199.688016,56,44,2,1,1,1,1
1.36671,14,12,952,622,18.292104,254,252,5174.470215,3342.333252,4,4,105.053692,117.842273,5330.142498,136.401016,68,52,7,1,1,1,1
0.001746,4,4,520,304,4009.163749,31,29,1786941.5,1044673.5,0,0,0.443667,0.218,0.623197,0.301227,130,76,14,8,10,6,0
1.117064,12,12,586,682,20.589689,254,252,3852.95752,4483.181152,3,4,101.55127,93.962367,5375.458723,119.04718,49,57,2,1,1,2,0
1.6e-05,2,0,168,0,62500.00016,254,0,42000000.0,0.0,0,0,0.016,0.0,0.0,0.0,84,0,1,1,1,2,1
6e-06,2,0,114,0,166666.6608,254,0,76000000.0,0.0,0,0,0.006,0.0,0.0,0.0,57,0,39,33,33,39,1
0.376882,10,6,764,268,39.800257,254,252,14604.04102,4754.804199,2,1,38.463556,68.728,2210.757104,105.440609,76,45,1,2,1,1,1
2e-06,2,0,824,0,500000.0013,254,0,1648000000.0,0.0,0,0,0.002,0.0,0.0,0.0,412,0,5,2,13,5,0
0.001036,2,2,146,178,2895.752973,31,29,563706.5625,687258.6875,0,0,0.005,0.006,0.0,0.0,73,89,4,4,1,2,0
0.626816,10,6,920,268,23.930469,254,252,10567.69531,2858.893311,2,1,69.639444,117.263797,4117.458287,210.943781,92,45,1,1,2,1,1
0.195126,10,6,872,268,76.873406,254,252,32184.33203,9183.80957,2,1,19.728556,37.692199,1046.181348,62.218684,87,45,2,1,1,1,1
0.847174,12,10,1478,822,24.788296,254,252,12795.48242,6987.938965,3,2,75.620003,87.112109,4983.033883,121.825711,123,82,8,1,2,5,1
0.388792,10,8,856,2678,43.725179,62,252,15864.52344,48231.44531,2,2,43.199111,51.677715,2673.257609,97.530102,86,335,1,1,27,1,1
0.964591,10,8,564,354,17.62405,254,252,4213.18457,2571.037842,2,1,107.176778,129.911,6818.713964,196.553406,56,44,1,1,1,1,1
0.005357,2,2,130,162,560.014929,31,29,97069.25781,120963.2266,0,0,0.001,0.003,0.0,0.0,65,81,2,2,8,2,0
0.047431,6,8,320,1930,274.082354,31,29,45033.83984,284876.9688,1,2,9.4242,6.697714,656.872234,16.09166,53,241,2,3,7,3,0
0.283966,10,6,990,268,52.823224,254,252,25101.5957,6310.614746,2,1,29.189667,50.621,1472.826487,74.380727,99,45,1,1,1,1,1
0.836412,10,8,588,354,20.324911,254,252,5069.271973,2965.045898,2,1,87.079556,105.559141,5470.269423,149.166391,59,44,5,1,1,6,1
4e-06,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,57,0,44,33,33,44,1
0.532407,10,8,1612,354,31.93046,254,252,21802.86914,4658.09082,2,1,56.302667,66.35143,3970.781532,103.595406,161,44,11,2,2,10,0
0.87454,234,438,13454,548216,767.260528,31,29,122551.2891,5003453.5,21,197,3.752082,2.000195,580.952042,421.866353,57,1252,8,3,2,7,0
58.664032,72,0,5976,0,1.210282,254,0,803.627014,0.0,0,0,826.254,0.0,971.462813,0.0,83,0,1,2,1,1,1
0.004235,24,24,2158,2478,11097.99322,31,29,3908382.75,4486423.0,6,7,0.169391,0.157826,10.170745,0.283127,90,103,2,2,6,3,0
0.771362,10,10,858,1214,24.631755,62,252,8016.988281,11335.79297,2,2,85.576111,78.940219,5176.031852,129.614148,86,121,4,1,1,3,0
0.004376,22,14,1470,1728,7998.172224,31,29,2566727.75,2934186.5,5,4,0.208381,0.282308,12.880203,0.367604,67,123,6,3,4,10,0
8e-06,2,0,104,0,125000.0003,254,0,52000000.0,0.0,0,0,0.008,0.0,0.0,0.0,52,0,3,2,1,6,1
0.001007,2,2,130,162,2979.146024,31,29,516385.3125,643495.5625,0,0,0.008,0.007,0.0,0.0,65,81,2,3,1,4,0
1.035366,16,12,1528,642,26.077733,254,252,11072.41211,4551.047363,5,3,66.54027,86.866906,4087.938895,119.428141,96,54,6,1,2,4,0
0.021263,52,42,37358,3380,4373.794932,31,29,13785449.0,1241593.375,18,8,0.426633,0.505902,23.206887,0.8934,718,80,1,4,2,1,0
0.031541,40,42,2542,23508,2568.085898,31,29,628768.875,5820741.0,7,14,0.821816,0.754659,55.840635,50.923093,64,560,5,5,4,5,0
2.450387,164,40,194250,2696,82.844057,62,252,630320.0,8583.133789,79,8,15.033049,60.63082,1479.707237,73.054578,1184,67,2,1,1,1,1
0.83697,10,6,1048,268,17.92179,254,252,9023.023438,2141.056396,2,1,91.007667,140.173203,4750.677733,237.130844,105,45,2,1,1,1,1
0.894953,10,8,564,354,18.995411,254,252,4541.020508,2771.095215,2,1,99.439222,115.064,7024.24345,163.326125,56,44,2,1,2,1,1
0.185452,10,6,626,268,80.883463,254,252,24329.74609,9662.87793,2,1,19.169444,35.527398,1012.86927,59.97441,63,45,2,1,1,1,1
0.164868,52,40,37210,3276,551.956726,31,29,1770871.25,155033.125,18,8,3.226,4.213974,417.4899,14.416716,716,82,1,3,2,3,0
0.173894,12,6,4038,268,97.760703,62,252,170310.6406,10305.12793,3,1,14.262454,31.94,939.51074,47.922633,337,45,2,3,1,1,1
0.614069,10,8,844,1400,27.684186,62,252,9901.167969,15959.11914,2,2,68.229889,76.640141,3818.565164,120.063211,84,175,2,1,1,3,0
0.046305,6,8,320,1826,280.747215,31,29,46128.92578,276082.5,1,2,9.1982,6.542857,641.384012,15.70627,53,228,6,4,4,3,0
0.482613,10,6,534,268,31.080804,254,252,7973.262207,3713.120117,2,1,51.123111,82.649602,2535.973621,119.458266,53,45,4,1,11,4,0
1.080582,56,90,3722,95042,134.186945,31,29,27066.89453,695817.625,7,37,19.640928,12.274216,4120.277246,3258.137292,66,1056,7,4,5,4,0
0.039921,90,92,5174,83812,4533.954492,31,29,1025425.188,16613010.0,7,39,0.460628,0.431758,23.333397,22.715815,57,911,6,1,4,8,0
1e-05,2,0,78,0,100000.0025,254,0,31200000.0,0.0,0,0,0.01,0.0,0.0,0.0,39,0,1,1,1,1,0
0.801604,52,54,2934,3740,130.987375,31,29,28722.41211,36636.54688,11,15,15.71151,15.114264,1407.860421,52.854637,56,69,1,3,4,1,0
0.800322,10,8,564,354,21.24145,254,252,5077.956055,3098.752686,2,1,88.924667,109.80143,6101.478836,148.496266,56,44,1,1,1,1,1
0.001026,2,2,130,162,2923.976572,31,29,506822.5938,631578.9375,0,0,0.009,0.004,0.0,0.0,65,81,3,2,8,1,0
1.507219,30,102,1530,115390,86.915043,62,252,7850.219727,606462.625,6,49,51.968414,14.123822,2504.849863,1330.178871,51,1131,1,1,1,1,1
2.954118,10,8,564,354,5.754679,254,252,1375.706665,839.506042,2,1,325.469778,412.559719,22267.99227,787.426625,56,44,1,1,2,1,1
0.141009,12,6,4116,268,120.559678,254,252,214057.25,12708.4082,3,1,11.547,27.1476,743.991198,44.614898,343,45,1,1,1,1,1
0.80742,10,8,534,354,21.054717,254,252,4765.797363,3071.511719,2,1,86.775,101.83157,4682.486125,190.098219,53,44,9,2,3,3,0
9e-06,2,0,664,0,111111.1072,254,0,295111104.0,0.0,0,0,0.009,0.0,0.0,0.0,332,0,11,3,3,11,1
0.799214,12,8,4658,354,23.773357,254,252,42741.99219,3103.048828,3,1,70.831912,101.640289,4976.366749,144.1645,388,44,5,1,2,5,1
0.000984,2,2,146,178,3048.780357,31,29,593495.9375,723577.1875,0,0,0.008,0.004,0.0,0.0,73,89,5,3,4,2,0
